Order ID,Order Date,Customer,Country,Region,Product,Category,Quantity,Unit Price,Discount,Sales,Cost,Profit,Payment Method,Sales Channel
ORD-100597,20/06/2025,Chris Young,USA,North America,Laptop,Electronics,4,874.45,0.2,2798.24,2400,398.24,PayPal,Marketplace
ORD-100598,25/07/2025,Olivia Wilson,Kenya,Africa,Bookshelf,Furniture,1,184.64,0.05,175.41,110,65.41,Bank Transfer,Retail Store
ORD-100599,27/12/2025,Ethan Taylor,Germany,Europe,Laptop,Electronics,1,817.16,0.05,776.3,600,176.3,Debit Card,Online
ORD-100600,01/12/2025,Casey Walker,Germany,Europe,Headphones,Electronics,2,116.79,0,233.58,120,113.58,Debit Card,Marketplace
ORD-100601,02/12/2025,Emma Brown,Australia,Oceania,Desk,Furniture,2,323.22,0.1,581.8,400,181.8,Credit Card,Online
ORD-100602,18/06/2025,Sam Anderson,USA,North America,Printer,Electronics,3,249.73,0.1,674.27,450,224.27,Bank Transfer,Retail Store
ORD-100603,29/06/2025,Morgan Wilson,India,Asia,Desk,Furniture,2,333.95,0,667.9,400,267.9,Debit Card,Online
ORD-100604,15/03/2025,Liam Moore,UK,Europe,Printer,Electronics,3,257.11,0.05,732.76,450,282.76,Debit Card,Retail Store
ORD-100605,11/10/2025,Morgan Johnson,USA,North America,Bookshelf,Furniture,2,184.95,0.1,332.91,220,112.91,PayPal,Online
ORD-100606,03/08/2025,Casey Clark,Germany,Europe,Desk,Furniture,1,344.82,0.05,327.58,200,127.58,Credit Card,Online
ORD-100607,10/12/2025,Jordan Moore,India,Asia,Desk,Furniture,2,347.23,0,694.46,400,294.46,Credit Card,Marketplace
ORD-100608,20/11/2025,Sam Wilson,USA,North America,Laptop,Electronics,1,830.24,0.15,705.7,600,105.7,Debit Card,Marketplace
ORD-100609,01/06/2025,Mia Johnson,Canada,North America,Office Chair,Furniture,4,272.03,0.1,979.31,680,299.31,Credit Card,Marketplace
ORD-100610,06/06/2025,Sam Lewis,Australia,Oceania,Keyboard,Electronics,6,77.07,0.1,416.18,240,176.18,Credit Card,Online
ORD-100611,28/09/2025,Noah Lewis,Germany,Europe,Office Chair,Furniture,4,278.67,0,1114.68,680,434.68,Debit Card,Marketplace
ORD-100612,11/05/2025,Olivia Thomas,Canada,North America,Laptop,Electronics,5,891.72,0.05,4235.67,3000,1235.67,Credit Card,Online
ORD-100613,24/02/2025,Noah Hall,Canada,North America,Headphones,Electronics,6,123.38,0.1,666.25,360,306.25,Debit Card,Online
ORD-100614,06/11/2025,Riley Walker,Kenya,Africa,Laptop,Electronics,1,881.95,0,881.95,600,281.95,Debit Card,Retail Store
ORD-100615,28/05/2025,Avery Smith,India,Asia,Printer,Electronics,3,234.37,0.05,667.95,450,217.95,Bank Transfer,Online
ORD-100616,04/03/2025,Chris Hall,UK,Europe,Keyboard,Electronics,2,77.23,0,154.46,80,74.46,Credit Card,Marketplace
ORD-100617,26/09/2025,Liam Davis,Kenya,Africa,Bookshelf,Furniture,3,193.12,0.05,550.39,330,220.39,Credit Card,Online
ORD-100618,28/03/2025,Daniel Davis,Australia,Oceania,Office Chair,Furniture,3,280.94,0.1,758.54,510,248.54,Bank Transfer,Retail Store
ORD-100619,25/09/2025,Chris Walker,India,Asia,Monitor,Electronics,4,415.89,0,1663.56,1120,543.56,Debit Card,Online
ORD-100620,22/12/2025,Sophia Thomas,Kenya,Africa,Monitor,Electronics,2,431.61,0.1,776.9,560,216.9,Debit Card,Marketplace
ORD-100621,19/09/2025,Casey Clark,Germany,Europe,Headphones,Electronics,4,119.56,0,478.24,240,238.24,Credit Card,Marketplace
ORD-100622,10/03/2025,Olivia Martin,Australia,Oceania,Office Chair,Furniture,2,268.27,0.05,509.71,340,169.71,Credit Card,Online
ORD-100623,24/09/2025,Noah Martin,Kenya,Africa,Bookshelf,Furniture,5,188.06,0.1,846.27,550,296.27,PayPal,Online
ORD-100624,26/08/2025,Sophia Smith,Canada,North America,Laptop,Electronics,4,895,0,3580,2400,1180,Debit Card,Retail Store
ORD-100625,20/12/2025,Jordan Lewis,Canada,North America,Office Chair,Furniture,3,287.26,0.15,732.51,510,222.51,Bank Transfer,Retail Store
ORD-100626,05/05/2025,Riley Martin,UK,Europe,Headphones,Electronics,3,121.64,0.05,346.67,180,166.67,Credit Card,Online
ORD-100627,10/01/2025,Noah Taylor,Nigeria,Africa,Keyboard,Electronics,1,75.01,0.1,67.51,40,27.51,Bank Transfer,Marketplace
ORD-100628,24/08/2025,Alex Martin,Canada,North America,Desk,Furniture,5,329.98,0.15,1402.42,1000,402.42,Bank Transfer,Online
ORD-100629,13/02/2025,Sophia Johnson,Kenya,Africa,Keyboard,Electronics,4,71.73,0,286.92,160,126.92,Credit Card,Online
ORD-100630,30/04/2025,Alex Clark,India,Asia,Office Chair,Furniture,2,269.71,0.05,512.45,340,172.45,Bank Transfer,Retail Store
ORD-100631,01/09/2025,Daniel Martin,India,Asia,Keyboard,Electronics,1,76.17,0,76.17,40,36.17,Credit Card,Retail Store
ORD-100632,27/11/2025,Avery Thomas,Australia,Oceania,Monitor,Electronics,2,419.91,0,839.82,560,279.82,PayPal,Online
ORD-100633,24/06/2025,Ethan Hall,USA,North America,Office Chair,Furniture,1,281.9,0,281.9,170,111.9,Credit Card,Retail Store
ORD-100634,30/01/2025,Morgan Smith,Germany,Europe,Office Chair,Furniture,1,295.79,0.1,266.21,170,96.21,Debit Card,Retail Store
ORD-100635,20/11/2025,Liam Smith,Canada,North America,Headphones,Electronics,3,117.14,0,351.42,180,171.42,Credit Card,Online
ORD-100636,18/01/2025,Taylor Martin,USA,North America,Bookshelf,Furniture,3,186.67,0.05,532.01,330,202.01,Debit Card,Online
ORD-100637,12/09/2025,Chris Johnson,Germany,Europe,Monitor,Electronics,1,419.58,0.15,356.64,280,76.64,Credit Card,Online
ORD-100638,29/03/2025,Emma Wilson,Germany,Europe,Bookshelf,Furniture,1,200.31,0.1,180.28,110,70.28,Debit Card,Online
ORD-100639,04/11/2025,Avery Thomas,Nigeria,Africa,Laptop,Electronics,1,829.8,0,829.8,600,229.8,Debit Card,Online
ORD-100640,23/05/2025,Casey Anderson,India,Asia,Keyboard,Electronics,4,73.45,0.05,279.11,160,119.11,Credit Card,Online
ORD-100641,25/08/2025,Morgan Thomas,USA,North America,Headphones,Electronics,4,128.85,0,515.4,240,275.4,Debit Card,Online
ORD-100642,27/10/2025,Chris Wilson,Germany,Europe,Monitor,Electronics,4,403.73,0.15,1372.68,1120,252.68,PayPal,Online
ORD-100643,08/11/2025,Mia Martin,UK,Europe,Office Chair,Furniture,6,277.17,0,1663.02,1020,643.02,Credit Card,Marketplace
ORD-100644,20/11/2025,Sophia Martin,Nigeria,Africa,Laptop,Electronics,1,909.56,0.05,864.08,600,264.08,Credit Card,Online
ORD-100645,18/09/2025,Ethan Thomas,Nigeria,Africa,Headphones,Electronics,1,128.89,0,128.89,60,68.89,Credit Card,Online
ORD-100646,08/04/2025,Taylor Hall,Germany,Europe,Office Chair,Furniture,2,267.71,0.1,481.88,340,141.88,Credit Card,Online
ORD-100647,15/04/2025,Drew Lewis,Kenya,Africa,Keyboard,Electronics,2,73.61,0,147.22,80,67.22,Credit Card,Online
ORD-100648,01/01/2025,Taylor Hall,Australia,Oceania,Bookshelf,Furniture,2,181.92,0,363.84,220,143.84,PayPal,Online
ORD-100649,18/02/2025,Morgan Anderson,Kenya,Africa,Desk,Furniture,4,320.68,0,1282.72,800,482.72,Credit Card,Marketplace
ORD-100650,20/08/2025,Sophia Clark,Australia,Oceania,Desk,Furniture,1,350.11,0,350.11,200,150.11,Debit Card,Marketplace
ORD-100651,21/03/2025,Chris Hall,USA,North America,Printer,Electronics,3,257.29,0,771.87,450,321.87,PayPal,Retail Store
ORD-100652,08/12/2025,Morgan Young,Canada,North America,Laptop,Electronics,6,819.78,0,4918.68,3600,1318.68,PayPal,Online
ORD-100653,03/09/2025,Emma Smith,Nigeria,Africa,Keyboard,Electronics,1,76.25,0.2,61,40,21,Debit Card,Marketplace
ORD-100654,14/02/2025,Mia Lewis,Canada,North America,Desk,Furniture,1,341.71,0,341.71,200,141.71,Credit Card,Online
ORD-100655,09/03/2025,Cameron Walker,UK,Europe,Monitor,Electronics,4,423.94,0,1695.76,1120,575.76,Credit Card,Online
ORD-100656,10/01/2025,Olivia Anderson,Kenya,Africa,Headphones,Electronics,6,115.51,0,693.06,360,333.06,Bank Transfer,Retail Store
ORD-100657,18/02/2025,Riley Taylor,USA,North America,Laptop,Electronics,4,859.18,0,3436.72,2400,1036.72,Debit Card,Online
ORD-100658,02/11/2025,Olivia Davis,USA,North America,Office Chair,Furniture,4,276.72,0.15,940.85,680,260.85,Debit Card,Online
ORD-100659,19/09/2025,Liam Thomas,USA,North America,Laptop,Electronics,4,911.96,0.05,3465.45,2400,1065.45,PayPal,Online
ORD-100660,01/07/2025,Sophia Smith,USA,North America,Keyboard,Electronics,1,74.41,0.05,70.69,40,30.69,PayPal,Online
ORD-100661,04/10/2025,Mia Anderson,UK,Europe,Laptop,Electronics,2,847.03,0.1,1524.65,1200,324.65,Credit Card,Online
ORD-100662,20/12/2025,Mia Smith,Nigeria,Africa,Bookshelf,Furniture,6,188.77,0.15,962.73,660,302.73,PayPal,Online
ORD-100663,18/11/2025,Daniel Moore,UK,Europe,Headphones,Electronics,3,123.52,0.05,352.03,180,172.03,Credit Card,Online
ORD-100664,04/03/2025,Avery Smith,Kenya,Africa,Keyboard,Electronics,3,79.7,0,239.1,120,119.1,PayPal,Online
ORD-100665,16/07/2025,Noah Wilson,Kenya,Africa,Keyboard,Electronics,4,73.9,0,295.6,160,135.6,Debit Card,Marketplace
ORD-100666,25/09/2025,Alex Young,Canada,North America,Laptop,Electronics,4,809.01,0.1,2912.44,2400,512.44,Credit Card,Online
ORD-100667,07/07/2025,Alex Wilson,Nigeria,Africa,Headphones,Electronics,3,126.64,0,379.92,180,199.92,Credit Card,Online
ORD-100668,16/02/2025,Liam Hall,UK,Europe,Headphones,Electronics,1,122,0,122,60,62,Credit Card,Retail Store
ORD-100669,16/06/2025,Jordan Anderson,USA,North America,Office Chair,Furniture,1,294.35,0.05,279.63,170,109.63,Debit Card,Online
ORD-100670,20/07/2025,Morgan Anderson,Kenya,Africa,Bookshelf,Furniture,6,186.62,0.15,951.76,660,291.76,PayPal,Online
ORD-100671,23/07/2025,Jamie Anderson,Canada,North America,Headphones,Electronics,1,115.86,0,115.86,60,55.86,Credit Card,Online
ORD-100672,01/01/2025,Drew Taylor,Australia,Oceania,Laptop,Electronics,1,886.08,0.15,753.17,600,153.17,Bank Transfer,Online
ORD-100673,15/03/2025,Cameron Young,Australia,Oceania,Desk,Furniture,3,325.87,0.1,879.85,600,279.85,PayPal,Online
ORD-100674,29/04/2025,Jordan Lewis,Canada,North America,Desk,Furniture,2,320.51,0.2,512.82,400,112.82,Bank Transfer,Marketplace
ORD-100675,23/12/2025,Taylor Walker,Canada,North America,Bookshelf,Furniture,1,204.05,0,204.05,110,94.05,Credit Card,Online
ORD-100676,07/01/2025,Daniel Taylor,Nigeria,Africa,Bookshelf,Furniture,4,198.17,0,792.68,440,352.68,Bank Transfer,Retail Store
ORD-100677,07/08/2025,Taylor Brown,Nigeria,Africa,Headphones,Electronics,1,127.6,0.1,114.84,60,54.84,Debit Card,Online
ORD-100678,25/06/2025,Morgan Hall,Kenya,Africa,Headphones,Electronics,1,126.13,0.05,119.82,60,59.82,PayPal,Online
ORD-100679,30/09/2025,Mia Davis,Germany,Europe,Bookshelf,Furniture,1,205.03,0.05,194.78,110,84.78,Credit Card,Online
ORD-100680,22/01/2025,Casey Davis,Australia,Oceania,Headphones,Electronics,4,120.96,0,483.84,240,243.84,PayPal,Online
ORD-100681,09/11/2025,Riley Taylor,Nigeria,Africa,Office Chair,Furniture,3,266.84,0.15,680.44,510,170.44,Debit Card,Online
ORD-100682,16/09/2025,Drew Martin,India,Asia,Office Chair,Furniture,2,267.48,0.1,481.46,340,141.46,Bank Transfer,Online
ORD-100683,31/01/2025,Daniel Moore,UK,Europe,Office Chair,Furniture,2,267.75,0,535.5,340,195.5,Credit Card,Online
ORD-100684,18/07/2025,Noah Taylor,Australia,Oceania,Laptop,Electronics,2,841.11,0,1682.22,1200,482.22,Credit Card,Marketplace
ORD-100685,06/12/2025,Daniel Smith,USA,North America,Printer,Electronics,3,246.01,0.1,664.23,450,214.23,Debit Card,Online
ORD-100686,01/10/2025,Drew Young,Kenya,Africa,Desk,Furniture,1,321.11,0,321.11,200,121.11,Credit Card,Retail Store
ORD-100687,23/03/2025,Jordan Hall,Australia,Oceania,Laptop,Electronics,1,861.48,0.05,818.41,600,218.41,Bank Transfer,Online
ORD-100688,21/11/2025,Mia Clark,Australia,Oceania,Keyboard,Electronics,4,77.35,0.1,278.46,160,118.46,Credit Card,Online
ORD-100689,16/02/2025,Emma Martin,Nigeria,Africa,Headphones,Electronics,2,123.52,0.15,209.98,120,89.98,Debit Card,Retail Store
ORD-100690,05/03/2025,Taylor Thomas,Nigeria,Africa,Desk,Furniture,3,350.9,0,1052.7,600,452.7,Credit Card,Marketplace
ORD-100691,07/04/2025,Jamie Hall,Kenya,Africa,Monitor,Electronics,1,421.27,0,421.27,280,141.27,Credit Card,Online
ORD-100692,21/04/2025,Avery Smith,Canada,North America,Headphones,Electronics,3,124.14,0,372.42,180,192.42,PayPal,Online
ORD-100693,10/07/2025,Casey Moore,UK,Europe,Monitor,Electronics,4,424.08,0.1,1526.69,1120,406.69,Debit Card,Online
ORD-100694,08/07/2025,Emma Taylor,Australia,Oceania,Monitor,Electronics,1,449.86,0,449.86,280,169.86,PayPal,Marketplace
ORD-100695,06/08/2025,Riley Wilson,Nigeria,Africa,Office Chair,Furniture,3,270.84,0.1,731.27,510,221.27,Credit Card,Retail Store
ORD-100696,14/09/2025,Liam Anderson,India,Asia,Office Chair,Furniture,1,296.03,0.1,266.43,170,96.43,Debit Card,Marketplace
ORD-100697,04/06/2025,Sam Thomas,Kenya,Africa,Monitor,Electronics,1,444.8,0,444.8,280,164.8,Credit Card,Retail Store
ORD-100698,16/11/2025,Daniel Thomas,Kenya,Africa,Office Chair,Furniture,1,262.14,0.05,249.03,170,79.03,PayPal,Online
ORD-100699,06/09/2025,Liam Davis,Nigeria,Africa,Bookshelf,Furniture,3,199.1,0.05,567.43,330,237.43,Credit Card,Online
ORD-100700,08/12/2025,Liam Taylor,Australia,Oceania,Printer,Electronics,2,244.39,0,488.78,300,188.78,Credit Card,Marketplace
ORD-100701,14/03/2025,Olivia Clark,USA,North America,Printer,Electronics,6,241.75,0.15,1232.92,900,332.92,PayPal,Retail Store
ORD-100702,09/08/2025,Noah Johnson,Nigeria,Africa,Monitor,Electronics,1,405.89,0,405.89,280,125.89,Bank Transfer,Marketplace
ORD-100703,09/05/2025,Jamie Walker,Australia,Oceania,Monitor,Electronics,2,416.94,0,833.88,560,273.88,Credit Card,Retail Store
ORD-100704,10/11/2025,Avery Thomas,Canada,North America,Monitor,Electronics,4,439.81,0,1759.24,1120,639.24,Credit Card,Retail Store
ORD-100705,28/07/2025,Taylor Hall,UK,Europe,Laptop,Electronics,1,830.7,0.15,706.1,600,106.1,Bank Transfer,Online
ORD-100706,28/10/2025,Morgan Thomas,Canada,North America,Office Chair,Furniture,1,288.38,0,288.38,170,118.38,Credit Card,Retail Store
ORD-100707,26/07/2025,Sophia Davis,India,Asia,Printer,Electronics,3,251.55,0.05,716.92,450,266.92,Debit Card,Online
ORD-100708,16/03/2025,Avery Brown,Canada,North America,Monitor,Electronics,2,429.83,0,859.66,560,299.66,Credit Card,Marketplace
ORD-100709,10/06/2025,Morgan Davis,Nigeria,Africa,Bookshelf,Furniture,3,184.67,0.15,470.91,330,140.91,Debit Card,Marketplace
ORD-100710,28/01/2025,Morgan Moore,Nigeria,Africa,Laptop,Electronics,2,897.92,0,1795.84,1200,595.84,Debit Card,Online
ORD-100711,24/03/2025,Daniel Wilson,USA,North America,Office Chair,Furniture,1,284.25,0,284.25,170,114.25,Credit Card,Online
ORD-100712,19/10/2025,Jordan Wilson,Germany,Europe,Office Chair,Furniture,1,274.33,0,274.33,170,104.33,Credit Card,Online
ORD-100713,16/02/2025,Sophia Moore,Australia,Oceania,Office Chair,Furniture,1,293.1,0.05,278.44,170,108.44,Debit Card,Online
ORD-100714,02/01/2025,Avery Martin,Germany,Europe,Bookshelf,Furniture,3,204.84,0.2,491.62,330,161.62,Credit Card,Retail Store
ORD-100715,31/08/2025,Avery Hall,USA,North America,Headphones,Electronics,4,120.99,0.1,435.56,240,195.56,Debit Card,Online
ORD-100716,03/12/2025,Drew Moore,Canada,North America,Monitor,Electronics,2,451.02,0.15,766.73,560,206.73,Debit Card,Online
ORD-100717,26/05/2025,Emma Taylor,USA,North America,Desk,Furniture,5,339.21,0.05,1611.25,1000,611.25,Bank Transfer,Online
ORD-100718,15/12/2025,Sam Hall,Germany,Europe,Monitor,Electronics,2,448.04,0,896.08,560,336.08,PayPal,Marketplace
ORD-100719,28/12/2025,Liam Moore,India,Asia,Desk,Furniture,1,320.14,0.15,272.12,200,72.12,Bank Transfer,Online
ORD-100720,19/12/2025,Casey Young,Germany,Europe,Keyboard,Electronics,5,79,0.05,375.25,200,175.25,Credit Card,Online
ORD-100721,16/10/2025,Cameron Martin,Kenya,Africa,Headphones,Electronics,1,126.73,0,126.73,60,66.73,Debit Card,Online
ORD-100722,09/03/2025,Cameron Johnson,USA,North America,Headphones,Electronics,1,126.81,0.2,101.45,60,41.45,Credit Card,Online
ORD-100723,05/03/2025,Casey Martin,Australia,Oceania,Keyboard,Electronics,4,74.23,0,296.92,160,136.92,Credit Card,Retail Store
ORD-100724,08/11/2025,Jamie Taylor,UK,Europe,Printer,Electronics,2,230.21,0.05,437.4,300,137.4,Debit Card,Marketplace
ORD-100725,26/01/2025,Olivia Martin,USA,North America,Desk,Furniture,4,325.24,0,1300.96,800,500.96,Bank Transfer,Retail Store
ORD-100726,11/01/2025,Noah Lewis,Australia,Oceania,Monitor,Electronics,2,404.11,0,808.22,560,248.22,PayPal,Online
ORD-100727,24/04/2025,Emma Moore,UK,Europe,Printer,Electronics,1,255.52,0.05,242.74,150,92.74,Credit Card,Retail Store
ORD-100728,02/10/2025,Riley Martin,Nigeria,Africa,Headphones,Electronics,4,114.13,0,456.52,240,216.52,Debit Card,Online
ORD-100729,19/06/2025,Alex Young,Nigeria,Africa,Printer,Electronics,3,255.39,0,766.17,450,316.17,PayPal,Online
ORD-100730,18/12/2025,Casey Taylor,Germany,Europe,Bookshelf,Furniture,1,201,0.05,190.95,110,80.95,Bank Transfer,Online
ORD-100731,17/04/2025,Liam Walker,Australia,Oceania,Laptop,Electronics,2,876.76,0,1753.52,1200,553.52,PayPal,Online
ORD-100732,29/08/2025,Ethan Clark,Kenya,Africa,Monitor,Electronics,5,423.63,0.1,1906.34,1400,506.34,Bank Transfer,Retail Store
ORD-100733,30/09/2025,Jamie Martin,Australia,Oceania,Desk,Furniture,1,322.92,0.15,274.48,200,74.48,Debit Card,Retail Store
ORD-100734,05/10/2025,Cameron Martin,UK,Europe,Printer,Electronics,2,257.01,0,514.02,300,214.02,Bank Transfer,Online
ORD-100735,20/03/2025,Taylor Taylor,Germany,Europe,Monitor,Electronics,4,449.92,0.15,1529.73,1120,409.73,Debit Card,Online
ORD-100736,22/11/2025,Cameron Davis,Australia,Oceania,Bookshelf,Furniture,3,191.12,0.1,516.02,330,186.02,PayPal,Marketplace
ORD-100737,01/05/2025,Ethan Lewis,Kenya,Africa,Keyboard,Electronics,4,77.24,0.05,293.51,160,133.51,Credit Card,Online
ORD-100738,22/06/2025,Noah Walker,India,Asia,Bookshelf,Furniture,1,205.1,0.05,194.84,110,84.84,Credit Card,Online
ORD-100739,12/11/2025,Sophia Johnson,Australia,Oceania,Monitor,Electronics,5,404.66,0,2023.3,1400,623.3,Credit Card,Marketplace
ORD-100740,31/01/2025,Liam Smith,UK,Europe,Bookshelf,Furniture,1,200.02,0,200.02,110,90.02,Credit Card,Retail Store
ORD-100741,21/10/2025,Jamie Anderson,Australia,Oceania,Office Chair,Furniture,4,295.11,0,1180.44,680,500.44,Bank Transfer,Online
ORD-100742,17/01/2025,Chris Johnson,Australia,Oceania,Headphones,Electronics,1,126.88,0.15,107.85,60,47.85,Credit Card,Marketplace
ORD-100743,07/06/2025,Jordan Thomas,Nigeria,Africa,Laptop,Electronics,5,870.2,0,4351,3000,1351,PayPal,Online
ORD-100744,23/06/2025,Jordan Thomas,Nigeria,Africa,Headphones,Electronics,6,116.23,0,697.38,360,337.38,Debit Card,Marketplace
ORD-100745,25/12/2025,Daniel Young,Nigeria,Africa,Office Chair,Furniture,2,293.54,0.15,499.02,340,159.02,Bank Transfer,Retail Store
ORD-100746,25/01/2025,Alex Smith,Canada,North America,Laptop,Electronics,4,824.01,0.05,3131.24,2400,731.24,Credit Card,Marketplace
ORD-100747,17/02/2025,Avery Walker,USA,North America,Laptop,Electronics,6,815.56,0.05,4648.69,3600,1048.69,Credit Card,Online
ORD-100748,05/11/2025,Ethan Davis,Germany,Europe,Printer,Electronics,1,255.03,0.1,229.53,150,79.53,Debit Card,Online
ORD-100749,28/11/2025,Liam Young,Nigeria,Africa,Office Chair,Furniture,1,294.05,0.15,249.94,170,79.94,Debit Card,Online
ORD-100750,27/06/2025,Casey Taylor,Nigeria,Africa,Keyboard,Electronics,2,73.53,0.1,132.35,80,52.35,Credit Card,Retail Store
ORD-100751,01/11/2025,Taylor Martin,Canada,North America,Printer,Electronics,2,237.02,0,474.04,300,174.04,Bank Transfer,Retail Store
ORD-100752,27/09/2025,Sam Smith,Australia,Oceania,Laptop,Electronics,1,859.94,0,859.94,600,259.94,Credit Card,Online
ORD-100753,07/06/2025,Noah Smith,UK,Europe,Office Chair,Furniture,2,278.78,0.05,529.68,340,189.68,PayPal,Online
ORD-100754,08/07/2025,Jordan Davis,Kenya,Africa,Laptop,Electronics,5,874.31,0.15,3715.82,3000,715.82,Debit Card,Marketplace
ORD-100755,10/12/2025,Olivia Anderson,Nigeria,Africa,Headphones,Electronics,2,121.19,0,242.38,120,122.38,Credit Card,Online
ORD-100756,12/01/2025,Cameron Taylor,UK,Europe,Laptop,Electronics,3,838.23,0,2514.69,1800,714.69,Debit Card,Retail Store
ORD-100757,07/03/2025,Avery Smith,USA,North America,Keyboard,Electronics,3,76.02,0,228.06,120,108.06,Bank Transfer,Marketplace
ORD-100758,28/10/2025,Avery Hall,Canada,North America,Printer,Electronics,1,234.18,0.1,210.76,150,60.76,Bank Transfer,Online
ORD-100759,11/11/2025,Liam Thomas,Australia,Oceania,Office Chair,Furniture,1,278.88,0,278.88,170,108.88,PayPal,Marketplace
ORD-100760,25/01/2025,Cameron Lewis,UK,Europe,Bookshelf,Furniture,1,203.09,0,203.09,110,93.09,Debit Card,Online
ORD-100761,01/07/2025,Sam Young,Canada,North America,Desk,Furniture,1,308.92,0,308.92,200,108.92,PayPal,Retail Store
ORD-100762,28/03/2025,Ethan Clark,UK,Europe,Keyboard,Electronics,3,73.21,0.05,208.65,120,88.65,Credit Card,Online
ORD-100763,28/09/2025,Sophia Clark,Germany,Europe,Keyboard,Electronics,3,79.53,0,238.59,120,118.59,Debit Card,Marketplace
ORD-100764,16/05/2025,Drew Brown,Nigeria,Africa,Headphones,Electronics,4,121.99,0,487.96,240,247.96,PayPal,Online
ORD-100765,30/12/2025,Avery Moore,Germany,Europe,Headphones,Electronics,1,116.92,0,116.92,60,56.92,Bank Transfer,Retail Store
ORD-100766,30/07/2025,Mia Wilson,India,Asia,Desk,Furniture,2,309.42,0.15,526.01,400,126.01,Credit Card,Online
ORD-100767,09/01/2025,Riley Brown,USA,North America,Headphones,Electronics,3,118.72,0.05,338.35,180,158.35,Credit Card,Online
ORD-100768,05/04/2025,Mia Johnson,Canada,North America,Desk,Furniture,2,315.97,0.05,600.34,400,200.34,Credit Card,Retail Store
ORD-100769,03/12/2025,Noah Taylor,India,Asia,Printer,Electronics,1,235.52,0,235.52,150,85.52,Credit Card,Online
ORD-100770,04/12/2025,Emma Clark,India,Asia,Office Chair,Furniture,1,296.99,0,296.99,170,126.99,Bank Transfer,Online
ORD-100771,01/10/2025,Jordan Clark,Germany,Europe,Keyboard,Electronics,1,78.11,0,78.11,40,38.11,Bank Transfer,Online
ORD-100772,03/04/2025,Riley Martin,Canada,North America,Keyboard,Electronics,2,78.94,0,157.88,80,77.88,PayPal,Retail Store
ORD-100773,10/04/2025,Emma Martin,Nigeria,Africa,Laptop,Electronics,4,848,0,3392,2400,992,Credit Card,Retail Store
ORD-100774,07/05/2025,Ethan Taylor,India,Asia,Keyboard,Electronics,4,71.71,0,286.84,160,126.84,PayPal,Retail Store
ORD-100775,22/04/2025,Emma Martin,USA,North America,Printer,Electronics,2,243.64,0,487.28,300,187.28,PayPal,Online
ORD-100776,26/12/2025,Drew Brown,UK,Europe,Printer,Electronics,5,230.96,0.15,981.58,750,231.58,Bank Transfer,Retail Store
ORD-100777,29/07/2025,Sophia Anderson,USA,North America,Bookshelf,Furniture,1,182.76,0,182.76,110,72.76,Credit Card,Online
ORD-100778,14/04/2025,Emma Hall,Canada,North America,Printer,Electronics,2,256.63,0,513.26,300,213.26,Credit Card,Online
ORD-100779,13/10/2025,Chris Taylor,Kenya,Africa,Headphones,Electronics,1,128.09,0.05,121.69,60,61.69,PayPal,Online
ORD-100780,09/08/2025,Drew Johnson,UK,Europe,Desk,Furniture,3,327.88,0.05,934.46,600,334.46,PayPal,Retail Store
ORD-100781,03/09/2025,Sophia Clark,Germany,Europe,Laptop,Electronics,4,898.87,0,3595.48,2400,1195.48,Credit Card,Online
ORD-100782,09/02/2025,Cameron Thomas,India,Asia,Office Chair,Furniture,1,264.29,0.05,251.08,170,81.08,Bank Transfer,Marketplace
ORD-100783,06/11/2025,Jordan Hall,Germany,Europe,Monitor,Electronics,5,403.55,0,2017.75,1400,617.75,Credit Card,Retail Store
ORD-100784,22/10/2025,Riley Johnson,UK,Europe,Headphones,Electronics,4,120.91,0,483.64,240,243.64,Debit Card,Marketplace
ORD-100785,30/09/2025,Alex Lewis,USA,North America,Printer,Electronics,2,237.87,0.1,428.17,300,128.17,Credit Card,Retail Store
ORD-100786,05/07/2025,Alex Davis,Nigeria,Africa,Office Chair,Furniture,1,279.46,0.05,265.49,170,95.49,Credit Card,Online
ORD-100787,10/01/2025,Olivia Smith,USA,North America,Laptop,Electronics,2,903.8,0.05,1717.22,1200,517.22,PayPal,Online
ORD-100788,13/06/2025,Morgan Walker,Australia,Oceania,Office Chair,Furniture,1,267.26,0.1,240.53,170,70.53,Credit Card,Online
ORD-100789,29/11/2025,Avery Taylor,Germany,Europe,Printer,Electronics,3,253.75,0.1,685.12,450,235.12,Debit Card,Retail Store
ORD-100790,27/02/2025,Avery Martin,Nigeria,Africa,Bookshelf,Furniture,1,181.43,0.05,172.36,110,62.36,Debit Card,Online
ORD-100791,21/08/2025,Chris Smith,Canada,North America,Office Chair,Furniture,2,291.58,0,583.16,340,243.16,Debit Card,Retail Store
ORD-100792,24/04/2025,Daniel Martin,Germany,Europe,Keyboard,Electronics,2,76.16,0,152.32,80,72.32,Bank Transfer,Online
ORD-100793,12/08/2025,Casey Martin,India,Asia,Desk,Furniture,1,340.07,0,340.07,200,140.07,PayPal,Retail Store
ORD-100794,05/06/2025,Taylor Hall,UK,Europe,Laptop,Electronics,3,888.48,0.15,2265.62,1800,465.62,Bank Transfer,Online
ORD-100795,27/03/2025,Drew Lewis,Kenya,Africa,Bookshelf,Furniture,2,197.63,0.1,355.73,220,135.73,Credit Card,Online
ORD-100796,28/08/2025,Ethan Davis,India,Asia,Printer,Electronics,5,245.12,0,1225.6,750,475.6,PayPal,Retail Store
